i_ano_compt;i_mes_compt;i_desc_car_int_atend;i_desc_complex_proc;i_desc_estab_cnes;i_desc_proc_realizado;i_qtd;id
2022;1;BPA-C;Atenção Básica;0011339 - FHB;0414020138 - EXODONTIA DE DENTE PERMANENTE;2;18467
2022;12;Eletivo;Média complexidade;0010537 - HMIB;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;62;21638
2022;3;BPA-C;Atenção Básica;0010456 - HBDF;0404010300 - RETIRADA DE CORPO ESTRANHO DA CAVIDADE AUDITIVA E NASAL;9;18856
2022;1;BPA-C;Atenção Básica;0010456 - HBDF;0414020405 - ULOTOMIA/ULECTOMIA;1;18333
2022;12;Eletivo;Média complexidade;0010510 - HUB;0404020445 - CONTENÇÃO DE DENTES POR SPLINTAGEM;1;21607
2022;9;Eletivo;Atenção Básica;0010510 - HUB;0414020120 - EXODONTIA DE DENTE DECÍDUO;4;20727
2022;7;Eletivo;Média complexidade;5717515 - HRSM;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;7;20205
2022;10;Eletivo;Média complexidade;5717515 - HRSM;0414020367 - TRATAMENTO CIRÚRGICO PARA TRACIONAMENTO DENTAL;1;21112
2022;10;BPA-C;Atenção Básica;0011347 - Adolescentro;0414020138 - EXODONTIA DE DENTE PERMANENTE;5;21056
2022;5;BPA-C;Média complexidade;9778144 - Policlínica Asa Norte;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;14;19756
2022;1;Eletivo;Média complexidade;0010456 - HBDF;0405050089 - EXERESE DE TUMOR DE CONJUNTIVA;4;18363
2022;10;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;20;21143
2022;10;BPA-C;Atenção Básica;9622918 - CEO - Taguatinga;0414020120 - EXODONTIA DE DENTE DECÍDUO;2;21166
2022;7;BPA-C;Média complexidade;0010529 - HRPl;0415040043 - DEBRIDAMENTO DE ULCERA / NECROSE;1;20150
2022;10;Eletivo;Média complexidade;0010464 - HRAN;0404020054 - DRENAGEM DE ABSCESSO DA BOCA E ANEXOS;3;20975
2022;10;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414010361 - EXERESE DE CISTO ODONTOGÊNICO E NÃO-ODONTOGÊNICO;1;21140
2022;2;BPA-C;Média complexidade;9622845 - CEO Policl Taguatinga;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);24;18797
2022;2;Eletivo;Média complexidade;0010456 - HBDF;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;2;18612
2022;11;Eletivo;Alta complexidade;2779366 - Oftalmed Matriz;0405050372 - FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;50;21365
2022;2;Eletivo;Média complexidade;0010510 - HUB;0414020219 - ODONTOSECÇÃO / RADILECTOMIA / TUNELIZAÇÃO;25;18689
2022;3;BPA-C;Atenção Básica;0010766 - CEO 712 912 Sul;0414020138 - EXODONTIA DE DENTE PERMANENTE;62;18998
2022;8;Eletivo;Média complexidade;3055450 - CBV;0405030150 - VITRIOLISE A YAG LASER;3;20500
2022;10;Eletivo;Média complexidade;0010510 - HUB;0407040196 - PARACENTESE ABDOMINAL;23;21029
2022;11;Eletivo;Alta complexidade;0010499 - HRT;0418020035 - RETIRADA DE CATETER TIPO TENCKHOFF / SIMILAR DE LONGA PERMANÊNCIA;12;21290
2022;1;Eletivo;Média complexidade;9620311 - Policlínica Guará I;0404010318 - RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ;1;18532
2022;4;Eletivo;Média complexidade;0010537 - HMIB;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);41;19284
2022;8;Eletivo;Alta complexidade;3224228 - Renal Care;0418010080 - IMPLANTE DE CATETER TIPO TENCKHOFF OU SIMILAR P/ DPA/DPAC;10;20507
2022;9;BPA-C;Atenção Básica;0010529 - HRPl;0404010300 - RETIRADA DE CORPO ESTRANHO DA CAVIDADE AUDITIVA E NASAL;3;20750
2022;4;Eletivo;Média complexidade;0010537 - HMIB;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;58;19282
2022;12;BPA-C;Média complexidade;9715797 - CEO - Guará;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);1;21794
2022;1;BPA-C;Média complexidade;9764860 - CEO - Gama;0414020219 - ODONTOSECÇÃO / RADILECTOMIA / TUNELIZAÇÃO;1;18573
2022;10;Eletivo;Média complexidade;0010456 - HBDF;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;4;20947
2022;12;Eletivo;Média complexidade;3548104 - Centro da Visao;0405030134 - VITRECTOMIA ANTERIOR;1;21680
2022;3;BPA-C;Média complexidade;9578501 - Policlínica Ceilândia II;0407010319 - TRATAMENTO ESCLEROSANTE / LIGADURA ELASTICA DE LESAO HEMORRAGICA DO APARELHO DIGESTIVO;1;19062
2022;12;Eletivo;Alta complexidade;5479878 - Davita Sobradinho;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;2;21683
2022;11;BPA-C;Média complexidade;9548858 - Policlínica Núcleo Bandeirante;0409060097 - EXERESE DE POLIPO DE UTERO;1;21434
2022;11;Urgência;Média complexidade;0010529 - HRPl;0408020156 - REDUÇÃO INCRUENTA DE FRATURA / LESÃO FISARIA DE COTOVELO;1;21331
2022;10;Eletivo;Média complexidade;9772243 - CEO - Paranoá;0404020445 - CONTENÇÃO DE DENTES POR SPLINTAGEM;1;21207
2022;7;Eletivo;Média complexidade;9516212 - Policlínica Paranoá;0409060089 - EXCISÃO TIPO I DO COLO UTERINO;6;20229
2022;2;BPA-C;Média complexidade;0010456 - HBDF;0414020219 - ODONTOSECÇÃO / RADILECTOMIA / TUNELIZAÇÃO;2;18606
2022;9;Outros tipo de acidente de trânsito;Média complexidade;0010456 - HBDF;0404010318 - RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ;1;20679
2022;5;Eletivo;Média complexidade;0010510 - HUB;0407040196 - PARACENTESE ABDOMINAL;16;19554
2022;5;Eletivo;Média complexidade;0010456 - HBDF;0405050240 - RETIRADA DE CORPO ESTRANHO DA CAMARA ANTERIOR DO OLHO;1;19471
2022;1;Eletivo;Média complexidade;5717515 - HRSM;0408020172 - REDUÇÃO INCRUENTA DE FRATURA / LESÃO FISARIA NO PUNHO;1;18496
2022;5;BPA-C;Média complexidade;9715797 - CEO - Guará;0414020073 - CURETAGEM PERIAPICAL;25;19732
2022;6;Eletivo;Média complexidade;0010472 - HRG;0408010126 - REDUCAO INCRUENTA DE FRATURA E FRATURA-LUXACAO AO NIVEL DA CINTURA ESCAPULAR;1;19827
2022;11;Eletivo;Média complexidade;0010510 - HUB;0405010184 - TRATAMENTO CIRURGICO DE BLEFAROCALASE;2;21315
2022;11;BPA-C;Média complexidade;0010456 - HBDF;0405010141 - SIMBLEFAROPLASTIA;3;21230
2022;7;Eletivo;Média complexidade;0010510 - HUB;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;6;20143
2022;11;Eletivo;Alta complexidade;0010502 - HRS;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;1;21303
2022;8;BPA-C;Média complexidade;9580816 - Cent. Espec. Saúde Mulher;0409060097 - EXERESE DE POLIPO DE UTERO;3;20567
2022;2;Urgência;Média complexidade;0010529 - HRPl;0408060352 - RETIRADA DE FIO OU PINO INTRA-ÓSSEO;7;18704
2022;9;Eletivo;Média complexidade;0010464 - HRAN;0409040240 - VASECTOMIA;56;20695
2022;10;Eletivo;Média complexidade;9621709 - Policlínica II Taguatinga;0407010254 - RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA;1;21155
2022;11;Eletivo;Alta complexidade;9967486 - IBRANE;0418010030 - CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE;6;21512
2022;6;Eletivo;Média complexidade;0010464 - HRAN;0409050083 - POSTECTOMIA;3;19816
2022;8;Eletivo;Média complexidade;5717515 - HRSM;0404020623 - RETIRADA DE MATERIAL DE SÍNTESE ÓSSEA / DENTÁRIA;5;20519
2022;3;BPA-C;Média complexidade;9690719 - CEO-Sobradinho;0414020154 - GENGIVECTOMIA (POR SEXTANTE);6;19113
2022;3;Eletivo;Média complexidade;0010502 - HRS;0415040035 - DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS;1;18947
2022;12;BPA-C;Média complexidade;9772243 - CEO - Paranoá;0414020219 - ODONTOSECÇÃO / RADILECTOMIA / TUNELIZAÇÃO;1;21804
2022;7;BPA-C;Média complexidade;9690735 - CEO - Planaltina;0414020154 - GENGIVECTOMIA (POR SEXTANTE);3;20284
2022;10;Eletivo;Média complexidade;0010472 - HRG;0407040196 - PARACENTESE ABDOMINAL;1;20990
2022;5;BPA-C;Média complexidade;0010499 - HRT;0405050364 - TRATAMENTO CIRURGICO DE PTERIGIO;15;19522
2022;11;Eletivo;Média complexidade;5717515 - HRSM;0408020245 - REDUÇÃO INCRUENTA DE LUXAÇÃO OU FRATURA / LUXACAO NO PUNHO;1;21399
2022;9;Eletivo;Média complexidade;0010464 - HRAN;0405050364 - TRATAMENTO CIRURGICO DE PTERIGIO;2;20691
2022;3;BPA-C;Média complexidade;9622845 - CEO Policl Taguatinga;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);36;19092
2022;2;Eletivo;Alta complexidade;9967486 - IBRANE;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;2;18851
2022;7;Eletivo;Média complexidade;0010472 - HRG;0407010254 - RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA;2;20099
2022;10;BPA-C;Média complexidade;9516212 - Policlínica Paranoá;0415040043 - DEBRIDAMENTO DE ULCERA / NECROSE;2;21133
2022;4;Eletivo;Alta complexidade;0010510 - HUB;0418020035 - RETIRADA DE CATETER TIPO TENCKHOFF / SIMILAR DE LONGA PERMANÊNCIA;2;19245
2022;1;BPA-C;Média complexidade;0010464 - HRAN;0405050070 - CORRECAO CIRURGICA DE HERNIA DE IRIS;1;18369
2022;2;Eletivo;Atenção Básica;0010510 - HUB;0414020138 - EXODONTIA DE DENTE PERMANENTE;61;18673
2022;2;BPA-C;Média complexidade;9578560 - CEO-Ceilândia II;0414020065 - CORREÇÃO DE TUBEROSIDADE DO MAXILAR;17;18783
2022;8;Eletivo;Alta complexidade;0010510 - HUB;0418010030 - CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE;3;20426
2022;7;Eletivo;Média complexidade;0010456 - HBDF;0405030053 - INJECAO INTRA-VITREO;69;20068
2022;9;BPA-C;Atenção Básica;2645157 - HRL;0413010023 - ATENDIMENTO DE URGÊNCIA EM PEQUENO QUEIMADO;1;20778
2022;1;Eletivo;Atenção Básica;0010510 - HUB;0414020138 - EXODONTIA DE DENTE PERMANENTE;48;18421
2022;4;BPA-C;Média complexidade;9772243 - CEO - Paranoá;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);1;19430
2022;5;BPA-C;Atenção Básica;0011347 - Adolescentro;0414020120 - EXODONTIA DE DENTE DECÍDUO;3;19598
2022;12;Eletivo;Média complexidade;5717515 - HRSM;0414020073 - CURETAGEM PERIAPICAL;47;21698
2022;12;Eletivo;Média complexidade;3055450 - CBV;0405050119 - FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR RIGIDA;23;21671
2022;3;BPA-C;Média complexidade;0010464 - HRAN;0415040043 - DEBRIDAMENTO DE ULCERA / NECROSE;1;18898
2022;3;BPA-C;Média complexidade;9578560 - CEO-Ceilândia II;0414020219 - ODONTOSECÇÃO / RADILECTOMIA / TUNELIZAÇÃO;16;19071
2022;6;BPA-C;Atenção Básica;9772243 - CEO - Paranoá;0414020120 - EXODONTIA DE DENTE DECÍDUO;3;20033
2022;3;Eletivo;Média complexidade;0010499 - HRT;0408010134 - REDUCAO INCRUENTA DE LUXAÇÃO OU FRATURA / LUXAÇÃO ESCÁPULO-UMERAL;2;18935
2022;7;Eletivo;Média complexidade;5717515 - HRSM;0408020202 - REDUÇÃO INCRUENTA DE FRATURA DIAFISARIA DOS OSSOS DO ANTEBRAÇO;1;20202
2022;10;Eletivo;Média complexidade;5717515 - HRSM;0408020210 - REDUÇÃO INCRUENTA DE FRATURA DOS METACARPIANOS;1;21103
2022;5;BPA-C;Média complexidade;0010456 - HBDF;0414020073 - CURETAGEM PERIAPICAL;2;19459
2022;5;BPA-C;Média complexidade;6876617 - HCB;0409010154 - EXTRACAO ENDOSCOPICA DE CORPO ESTRANHO / CALCULO EM URETER;1;19650
2022;8;BPA-C;Média complexidade;9676473 - CEO - Ceilândia I;0414020154 - GENGIVECTOMIA (POR SEXTANTE);3;20601
2022;8;Eletivo;Média complexidade;3055450 - CBV;0405030045 - FOTOCOAGULACAO A LASER;8;20496
2022;6;BPA-C;Média complexidade;0010529 - HRPl;0415040043 - DEBRIDAMENTO DE ULCERA / NECROSE;8;19884
2022;9;Eletivo;Média complexidade;0010510 - HUB;0405050070 - CORRECAO CIRURGICA DE HERNIA DE IRIS;1;20734
2022;12;BPA-C;Atenção Básica;9622918 - CEO - Taguatinga;0414020138 - EXODONTIA DE DENTE PERMANENTE;44;21764
2022;12;BPA-C;Média complexidade;9622918 - CEO - Taguatinga;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);38;21768
2022;2;BPA-C;Atenção Básica;9622918 - CEO-Taguatinga;0414020138 - EXODONTIA DE DENTE PERMANENTE;104;18800
2022;7;BPA-C;Atenção Básica;0011339 - FHB;0414020120 - EXODONTIA DE DENTE DECÍDUO;1;20168
2022;5;Eletivo;Média complexidade;3055450 - CBV;0405030134 - VITRECTOMIA ANTERIOR;2;19613
2022;5;BPA-C;Atenção Básica;0010529 - HRPl;0404010300 - RETIRADA DE CORPO ESTRANHO DA CAVIDADE AUDITIVA E NASAL;4;19566
2022;7;BPA-C;Média complexidade;9676473 - CEO - Ceilândia I;0414020073 - CURETAGEM PERIAPICAL;8;20276
2022;11;Eletivo;Média complexidade;0010537 - HMIB;0404020054 - DRENAGEM DE ABSCESSO DA BOCA E ANEXOS;1;21343
2022;12;BPA-C;Média complexidade;7592477 - UPA Sobradinho;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;2;21732
2022;12;Eletivo;Média complexidade;0010510 - HUB;0405030045 - FOTOCOAGULACAO A LASER;33;21610
2022;8;BPA-C;Média complexidade;0010456 - HBDF;0404020674 - RECONSTRUÇÃO PARCIAL DO LÁBIO TRAUMATIZADO;1;20330
2022;9;Eletivo;Média complexidade;5717515 - HRSM;0414020073 - CURETAGEM PERIAPICAL;22;20818
2022;1;Urgência;Média complexidade;0010529 - HRPl;0408020202 - REDUÇÃO INCRUENTA DE FRATURA DIAFISARIA DOS OSSOS DO ANTEBRAÇO;1;18441
2022;10;Eletivo;Média complexidade;0010502 - HRS;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;2;21018
2022;12;BPA-C;Média complexidade;9772243 - CEO - Paranoá;0414020073 - CURETAGEM PERIAPICAL;9;21803
2022;1;BPA-C;Média complexidade;0010499 - HRT;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);2;18404
2022;11;Eletivo;Alta complexidade;2779420 - Davita NEFRO Asa Sul;0418020035 - RETIRADA DE CATETER TIPO TENCKHOFF / SIMILAR DE LONGA PERMANÊNCIA;1;21368
2022;11;BPA-C;Média complexidade;0010456 - HBDF;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;59;21225
2022;11;Eletivo;Média complexidade;0010537 - HMIB;0414020162 - GENGIVOPLASTIA (POR SEXTANTE);2;21348
2022;10;Eletivo;Média complexidade;0010510 - HUB;0409010154 - EXTRACAO ENDOSCOPICA DE CORPO ESTRANHO / CALCULO EM URETER;7;21030
2022;5;Eletivo;Média complexidade;0010529 - HRPl;0408050284 - REDUCAO INCRUENTA DE LUXACAO OU FRATURA / LUXACAO SUBTALAR E INTRATARSICA;1;19568
2022;3;BPA-C;Média complexidade;0010464 - HRAN;0405050259 - RETIRADA DE CORPO ESTRANHO DA CORNEA;6;18892
2022;6;BPA-C;Média complexidade;5717515 - HRSM;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;45;19939
2022;1;BPA-C;Média complexidade;9621709 - Policlínica II Taguatinga;0407010319 - TRATAMENTO ESCLEROSANTE / LIGADURA ELASTICA DE LESAO HEMORRAGICA DO APARELHO DIGESTIVO;1;18534
2022;1;Eletivo;Média complexidade;6876617 - HCB;0406020620 - RETIRADA DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTÁVEL;2;18503
2022;8;Eletivo;Alta complexidade;0010499 - HRT;0405050372 - FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;53;20403
2022;6;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020154 - GENGIVECTOMIA (POR SEXTANTE);1;19979
2022;11;BPA-C;Média complexidade;9764860 - CEO - Gama;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);26;21499
2022;3;BPA-C;Média complexidade;0010499 - HRT;0407010327 - TRATAMENTO ESCLEROSANTE DE LESOES NAO HEMORRAGICAS DO APARELHO DIGESTIVO INCLUINDO LIGADURA ELASTICA;2;18931
2022;7;BPA-C;Média complexidade;9516212 - Policlínica Paranoá;0413040011 - AUTONOMIZACAO DE RETALHO;1;20227
2022;6;Eletivo;Atenção Básica;0010510 - HUB;0414020120 - EXODONTIA DE DENTE DECÍDUO;6;19861
2022;12;BPA-C;Atenção Básica;2645157 - HRL;0413010023 - ATENDIMENTO DE URGÊNCIA EM PEQUENO QUEIMADO;1;21646
2022;5;Eletivo;Média complexidade;3055450 - CBV;0405050020 - CAPSULOTOMIA A YAG LASER;3;19617
2022;3;Eletivo;Alta complexidade;3224228 - Renal Care;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;1;19027
2022;11;BPA-C;Média complexidade;9778144 - Policlínica Asa Norte;0406020140 - EXCISAO E SUTURA DE LINFANGIOMA / NEVUS;8;21511
2022;1;BPA-C;Atenção Básica;0011339 - FHB;0414020120 - EXODONTIA DE DENTE DECÍDUO;1;18466
2022;4;Eletivo;Média complexidade;0010456 - HBDF;0410010014 - DRENAGEM DE ABSCESSO DE MAMA;1;19189
2022;6;Eletivo;Alta complexidade;0010499 - HRT;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;17;19834
2022;8;Eletivo;Média complexidade;0010510 - HUB;0414010361 - EXERESE DE CISTO ODONTOGÊNICO E NÃO-ODONTOGÊNICO;1;20447
2022;7;BPA-C;Atenção Básica;0010545 - HRBz;0414020138 - EXODONTIA DE DENTE PERMANENTE;3;20166
2022;8;Eletivo;Média complexidade;0010510 - HUB;0409040142 - ORQUIECTOMIA SUBCAPSULAR BILATERAL;1;20443
2022;2;BPA-C;Atenção Básica;9676473 - CEO-Ceilândia I;0414020120 - EXODONTIA DE DENTE DECÍDUO;4;18805
2022;11;Eletivo;Média complexidade;0010464 - HRAN;0413010058 - CURATIVO EM PEQUENO QUEIMADO;348;21277
2022;8;BPA-C;Média complexidade;9715797 - CEO - Guará;0414020073 - CURETAGEM PERIAPICAL;54;20620
2022;3;BPA-C;Média complexidade;9690735 - CEO-Planaltina;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);32;19122
2022;10;Eletivo;Média complexidade;9621709 - Policlínica II Taguatinga;0409060089 - EXCISÃO TIPO I DO COLO UTERINO;3;21156
2022;4;Eletivo;Média complexidade;0010510 - HUB;0414020073 - CURETAGEM PERIAPICAL;89;19261
2022;2;BPA-C;Média complexidade;6876617 - HCB;0408060654 - TRATAMENTO CIRÚRGICO DE POLIDACTILIA NÃO ARTICULADA;4;18758
2022;1;Eletivo;Média complexidade;0010472 - HRG;0408050284 - REDUCAO INCRUENTA DE LUXACAO OU FRATURA / LUXACAO SUBTALAR E INTRATARSICA;1;18388
2022;9;BPA-C;Média complexidade;0010456 - HBDF;0404020615 - REDUÇÃO DE LUXAÇÃO TÊMPORO-MANDIBULAR;5;20654
2022;12;Eletivo;Alta complexidade;0010499 - HRT;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;22;21584
2022;9;BPA-C;Média complexidade;0010456 - HBDF;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;29;20652
2022;7;Eletivo;Média complexidade;0010464 - HRAN;0407010254 - RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA;1;20087
2022;6;BPA-C;Média complexidade;9578536 - Policlínica Brazlândia;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;2;19972
2022;11;BPA-C;Atenção Básica;6876617 - HCB;0414020138 - EXODONTIA DE DENTE PERMANENTE;5;21420
2022;3;Eletivo;Alta complexidade;2779420 - Soclimed;0418020019 - INTERVENCAO EM FISTULA ARTERIO-VENOSA;1;19016
2022;7;Eletivo;Alta complexidade;0010510 - HUB;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;13;20128
2022;8;BPA-C;Média complexidade;9414754 - Policlínica Sobradinho;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;2;20544
2022;1;Urgência;Média complexidade;0010529 - HRPl;0408020229 - REDUÇÃO INCRUENTA DE LUXAÇÃO / FRATURA-LUXAÇÃO DO COTOVELO;2;18443
2022;3;Eletivo;Alta complexidade;0010510 - HUB;0406030014 - ANGIOPLASTIA CORONARIANA;1;18948
2022;3;BPA-C;Média complexidade;9578560 - CEO-Ceilândia II;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;18;19068
2022;9;Eletivo;Média complexidade;9621709 - Policlínica II Taguatinga;0404010318 - RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ;1;20862
2022;3;Eletivo;Alta complexidade;0010499 - HRT;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;19;18920
2022;3;BPA-C;Média complexidade;9622845 - CEO Policl Taguatinga;0414020022 - APICECTOMIA COM OU SEM OBTURAÇÃO RETRÓGRADA;2;19088
2022;7;Eletivo;Média complexidade;0010464 - HRAN;0413010058 - CURATIVO EM PEQUENO QUEIMADO;322;20092
2022;4;Eletivo;Alta complexidade;2779420 - Soclimed;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;1;19306
2022;7;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020073 - CURETAGEM PERIAPICAL;2;20241
2022;2;Eletivo;Média complexidade;0010510 - HUB;0405030045 - FOTOCOAGULACAO A LASER;123;18678
2022;3;BPA-C;Atenção Básica;0010456 - HBDF;0414020138 - EXODONTIA DE DENTE PERMANENTE;24;18857
2022;4;BPA-C;Média complexidade;9676473 - CEO-Ceilândia I;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);32;19395
2022;4;BPA-C;Atenção Básica;9690719 - CEO-Sobradinho;0414020138 - EXODONTIA DE DENTE PERMANENTE;3;19397
2022;12;BPA-C;Média complexidade;0010456 - HBDF;0404020445 - CONTENÇÃO DE DENTES POR SPLINTAGEM;4;21524
2022;5;BPA-C;Média complexidade;9690735 - CEO - Planaltina;0414020154 - GENGIVECTOMIA (POR SEXTANTE);1;19729
2022;11;Urgência;Atenção Básica;5717515 - HRSM;0414020138 - EXODONTIA DE DENTE PERMANENTE;9;21392
2022;6;BPA-C;Média complexidade;9715797 - CEO - Guará;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;15;20020
2022;6;BPA-C;Atenção Básica;9772243 - CEO - Paranoá;0414020138 - EXODONTIA DE DENTE PERMANENTE;4;20034
2022;9;BPA-C;Atenção Básica;0011347 - Adolescentro;0414020120 - EXODONTIA DE DENTE DECÍDUO;5;20775
2022;3;Eletivo;Alta complexidade;9967486 - IBRANE;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;1;19155
2022;5;Eletivo;Média complexidade;0010510 - HUB;0409060089 - EXCISÃO TIPO I DO COLO UTERINO;8;19558
2022;9;Eletivo;Média complexidade;5717515 - HRSM;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;14;20817
2022;6;Eletivo;Alta complexidade;3055450 - CBV;0405050372 - FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;23;19919
2022;10;BPA-C;Média complexidade;2649527 - HAB;0414020073 - CURETAGEM PERIAPICAL;1;21067
2022;11;Eletivo;Média complexidade;9621709 - Policlínica II Taguatinga;0407010254 - RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA;4;21455
2022;10;BPA-C;Média complexidade;0010456 - HBDF;0405050160 - INJECAO SUBCONJUTIVAL / SUBTENONIANA;5;20935
2022;9;BPA-C;Média complexidade;9622918 - CEO - Taguatinga;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);148;20878
2022;7;Eletivo;Média complexidade;9622845 - CEO - Policlínica Taguatinga;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;1;20263
2022;10;BPA-C;Média complexidade;6876617 - HCB;0407010327 - TRATAMENTO ESCLEROSANTE DE LESOES NAO HEMORRAGICAS DO APARELHO DIGESTIVO INCLUINDO LIGADURA ELASTICA;1;21121
2022;7;Eletivo;Alta complexidade;2779366 - Oftalmed Matriz;0405050372 - FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;40;20177
2022;11;BPA-C;Média complexidade;9778136 - CEO - Asa Norte;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;2;21508
2022;8;Eletivo;Média complexidade;5717515 - HRSM;0404010342 - TAMPONAMENTO NASAL ANTERIOR E/OU POSTERIOR;4;20516
2022;1;BPA-C;Atenção Básica;9676473 - CEO-Ceilândia I;0414020138 - EXODONTIA DE DENTE PERMANENTE;19;18553
2022;9;Eletivo;Média complexidade;0010456 - HBDF;0407010254 - RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA;14;20675
2022;1;BPA-C;Média complexidade;0010456 - HBDF;0405010141 - SIMBLEFAROPLASTIA;2;18340
2022;12;Eletivo;Alta complexidade;5479878 - Davita Sobradinho;0418010013 - CONFECCAO DE FISTULA ARTERIO-VENOSA C/ ENXERTIA DE POLITETRAFLUORETILENO (PTFE);2;21681
2022;5;Eletivo;Atenção Básica;0010537 - HMIB;0414020138 - EXODONTIA DE DENTE PERMANENTE;70;19580
2022;2;Eletivo;Média complexidade;0010456 - HBDF;0405050178 - IRIDECTOMIA CIRURGICA;1;18616
2022;5;Eletivo;Média complexidade;0010510 - HUB;0405010184 - TRATAMENTO CIRURGICO DE BLEFAROCALASE;1;19543
